ダウンロードした時刻：2021/02/03 17:52:42

,金沢,金沢,金沢,金沢,金沢,金沢,金沢,金沢,金沢,金沢,金沢,金沢,金沢,金沢,金沢,金沢,金沢,金沢,金沢,金沢,金沢,金沢,金沢,金沢,金沢,金沢,金沢
2018/5/3,15.8,8,1,20.7,8,1,12.5,8,1,11.5,0,8,1,0,1,8,1,0,1,8,1,曇時々雨後晴,8,1,晴後雨,8,1
2018/5/4,13.2,8,1,17.8,8,1,9.1,8,1,19.0,0,8,1,0,1,8,1,0,1,8,1,晴時々曇一時雨、大風・雷を伴う,8,1,晴後曇一時雨、雷を伴う,8,1
2018/5/5,18.4,8,1,21.1,8,1,14.6,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴時々薄曇,8,1
2018/5/6,18.9,8,1,25.6,8,1,13.7,8,1,6.5,0,8,1,0,1,8,1,0,1,8,1,曇一時晴,8,1,雨,8,1
2018/5/7,14.3,8,1,15.5,8,1,13.4,8,1,34.5,0,8,1,0,1,8,1,0,1,8,1,雨,8,1,雨後曇,8,1
2018/5/8,15.1,8,1,17.4,8,1,13.7,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,曇後雨,8,1
2018/5/9,14.4,8,1,17.2,8,1,13.0,8,1,3.0,0,8,1,0,1,8,1,0,1,8,1,曇一時雨,8,1,曇,8,1
2018/5/10,12.6,8,1,15.5,8,1,9.4,8,1,3.5,0,8,1,0,1,8,1,0,1,8,1,晴一時雨,8,1,晴,8,1
2018/5/11,16.1,8,1,22.7,8,1,6.9,8,1,0,1,8,1,0,1,8,1,0,1,8,1,薄曇時々晴,8,1,薄曇,8,1
2018/5/12,18.4,8,1,23.2,8,1,11.9,8,1,0,1,8,1,0,1,8,1,0,1,8,1,曇,8,1,曇一時雨,8,1
2018/5/13,17.2,8,1,19.0,8,1,15.6,8,1,44.5,0,8,1,0,1,8,1,0,1,8,1,大雨,8,1,雨時々曇,8,1
2018/5/14,16.1,8,1,18.3,8,1,14.8,8,1,1.5,0,8,1,0,1,8,1,0,1,8,1,曇一時雨後晴,8,1,晴一時曇,8,1
2018/5/15,20.6,8,1,26.7,8,1,12.3,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴,8,1
2018/5/16,24.7,8,1,29.7,8,1,16.9,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴後薄曇,8,1,曇一時雨,8,1
2018/5/17,24.6,8,1,26.9,8,1,22.8,8,1,1.5,0,8,1,0,1,8,1,0,1,8,1,雨時々曇,8,1,曇,8,1
2018/5/18,23.6,8,1,31.8,8,1,14.5,8,1,21.0,0,8,1,0,1,8,1,0,1,8,1,曇後一時雨,8,1,大雨、雷を伴う,8,1
2018/5/19,13.1,8,1,14.6,8,1,11.5,8,1,14.0,0,8,1,0,1,8,1,0,1,8,1,曇時々雨,8,1,曇時々雨後一時晴,8,1
2018/5/20,14.6,8,1,19.3,8,1,10.5,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴後薄曇,8,1,曇,8,1
2018/5/21,18.2,8,1,24.4,8,1,13.3,8,1,0,1,8,1,0,1,8,1,0,1,8,1,薄曇一時晴,8,1,晴一時薄曇,8,1
2018/5/22,19.8,8,1,24.9,8,1,13.8,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,薄曇一時晴,8,1
2018/5/23,19.0,8,1,24.4,8,1,16.2,8,1,29.0,0,8,1,0,1,8,1,0,1,8,1,雨,8,1,雨,8,1
2018/5/24,17.6,8,1,19.7,8,1,15.6,8,1,2.0,0,8,1,0,1,8,1,0,1,8,1,晴一時曇,8,1,快晴,8,1
2018/5/25,21.3,8,1,27.3,8,1,15.2,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴一時薄曇,8,1,晴後薄曇,8,1
2018/5/26,20.3,8,1,27.1,8,1,15.8,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴時々薄曇,8,1,快晴,8,1
2018/5/27,19.7,8,1,24.0,8,1,15.0,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴後薄曇,8,1,曇,8,1
2018/5/28,22.1,8,1,28.0,8,1,17.9,8,1,0,1,8,1,0,1,8,1,0,1,8,1,曇後一時晴,8,1,晴一時薄曇,8,1
2018/5/29,22.7,8,1,27.1,8,1,17.8,8,1,0,1,8,1,0,1,8,1,0,1,8,1,薄曇,8,1,曇一時晴,8,1
2018/5/30,20.6,8,1,22.6,8,1,17.4,8,1,1.0,0,8,1,0,1,8,1,0,1,8,1,雨時々曇,8,1,曇後一時雨,8,1
2018/5/31,18.5,8,1,24.0,8,1,16.5,8,1,14.0,0,8,1,0,1,8,1,0,1,8,1,曇時々雨、雷を伴う,8,1,曇一時雨,8,1
2018/6/1,18.3,8,1,21.5,8,1,16.4,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴一時雨,8,1,晴時々曇,8,1
2018/6/2,20.1,8,1,24.4,8,1,15.4,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,快晴,8,1
2018/6/3,23.3,8,1,28.5,8,1,16.7,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴後薄曇,8,1,曇後晴,8,1
2018/6/4,23.6,8,1,28.2,8,1,19.4,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴後一時薄曇,8,1,薄曇一時晴,8,1
2018/6/5,22.8,8,1,26.9,8,1,19.3,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,曇時々雨,8,1
2018/6/6,20.9,8,1,23.0,8,1,19.3,8,1,1.0,0,8,1,0,1,8,1,0,1,8,1,曇一時雨,8,1,曇後一時晴,8,1
2018/6/7,22.6,8,1,26.3,8,1,19.3,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴後一時曇,8,1,晴後一時薄曇,8,1
2018/6/8,23.9,8,1,29.7,8,1,19.7,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴後曇一時雨,8,1,曇一時晴,8,1
2018/6/9,20.9,8,1,24.8,8,1,17.6,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇後一時雨,8,1,曇一時雨,8,1
2018/6/10,19.9,8,1,22.7,8,1,17.6,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,曇後雨,8,1
2018/6/11,20.7,8,1,26.8,8,1,18.3,8,1,3.5,0,8,1,0,1,8,1,0,1,8,1,曇時々雨,8,1,雨一時曇,8,1
2018/6/12,18.6,8,1,20.4,8,1,16.5,8,1,12.0,0,8,1,0,1,8,1,0,1,8,1,雨一時曇,8,1,雨後曇,8,1
2018/6/13,18.0,8,1,21.5,8,1,16.3,8,1,1.5,0,8,1,0,1,8,1,0,1,8,1,曇一時晴,8,1,晴一時曇,8,1
2018/6/14,18.3,8,1,22.6,8,1,14.9,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴後薄曇,8,1,曇,8,1
2018/6/15,17.7,8,1,21.2,8,1,15.7,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,曇,8,1
2018/6/16,17.0,8,1,20.2,8,1,15.4,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,曇後晴,8,1
2018/6/17,20.5,8,1,26.0,8,1,13.3,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴後薄曇,8,1,薄曇,8,1
2018/6/18,22.9,8,1,29.1,8,1,18.7,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇後一時晴,8,1,晴時々曇,8,1
2018/6/19,24.7,8,1,29.1,8,1,20.0,8,1,1.5,0,8,1,0,1,8,1,0,1,8,1,晴後一時曇,8,1,雨,8,1
2018/6/20,21.9,8,1,25.5,8,1,20.4,8,1,22.5,0,8,1,0,1,8,1,0,1,8,1,曇時々雨,8,1,曇一時雨,8,1
2018/6/21,22.1,8,1,25.5,8,1,19.8,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇後一時晴,8,1,晴,8,1
2018/6/22,22.7,8,1,27.4,8,1,16.9,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴後薄曇,8,1,薄曇,8,1
2018/6/23,22.8,8,1,29.1,8,1,19.3,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇一時雨,8,1,曇,8,1
2018/6/24,23.6,8,1,26.8,8,1,19.4,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴一時薄曇,8,1
2018/6/25,24.9,8,1,27.7,8,1,21.2,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴時々薄曇,8,1,薄曇一時晴,8,1
2018/6/26,26.6,8,1,30.9,8,1,21.3,8,1,2.5,0,8,1,0,1,8,1,0,1,8,1,薄曇,8,1,曇一時雨,8,1
2018/6/27,29.8,8,1,32.5,8,1,24.3,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇後一時雨,8,1,曇後雨,8,1
2018/6/28,27.0,8,1,33.2,8,1,23.1,8,1,30.0,0,8,1,0,1,8,1,0,1,8,1,曇一時雨,8,1,曇時々晴,8,1
2018/6/29,28.0,8,1,33.0,8,1,23.2,8,1,23.0,0,8,1,0,1,8,1,0,1,8,1,曇後雨,8,1,曇時々雨,8,1
2018/6/30,26.6,8,1,31.7,8,1,22.8,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,曇,8,1
2018/7/1,29.1,8,1,33.7,8,1,24.5,8,1,0,1,8,1,0,1,8,1,0,1,8,1,薄曇,8,1,晴一時薄曇,8,1
2018/7/2,29.8,8,1,35.0,8,1,24.2,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,薄曇,8,1
2018/7/3,29.0,8,1,32.2,8,1,25.7,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,曇一時雨,8,1
2018/7/4,27.4,8,1,32.8,8,1,23.5,8,1,7.0,0,8,1,0,1,8,1,0,1,8,1,曇時々雨,8,1,雨時々曇,8,1
2018/7/5,22.1,8,1,23.7,8,1,21.2,8,1,75.0,0,8,1,0,1,8,1,0,1,8,1,大雨,8,1,雨後曇,8,1
2018/7/6,21.6,8,1,22.3,8,1,21.2,8,1,30.5,0,8,1,0,1,8,1,0,1,8,1,雨一時曇,8,1,大雨,8,1
2018/7/7,22.3,8,1,23.7,8,1,21.7,8,1,91.5,0,8,1,0,1,8,1,0,1,8,1,大雨,8,1,雨後曇,8,1
2018/7/8,25.5,8,1,30.6,8,1,21.6,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇後晴,8,1,晴一時曇,8,1
2018/7/9,27.3,8,1,32.5,8,1,23.4,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴後薄曇,8,1,晴時々薄曇,8,1
2018/7/10,28.7,8,1,33.7,8,1,24.3,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,薄曇,8,1,曇時々晴,8,1
2018/7/11,27.4,8,1,32.2,8,1,23.8,8,1,1.0,0,8,1,0,1,8,1,0,1,8,1,曇一時晴,8,1,雨時々曇,8,1
2018/7/12,26.0,8,1,29.6,8,1,23.3,8,1,2.0,0,8,1,0,1,8,1,0,1,8,1,曇一時雨,8,1,曇,8,1
2018/7/13,27.3,8,1,31.2,8,1,25.3,8,1,0,1,8,1,0,1,8,1,0,1,8,1,薄曇一時晴,8,1,晴時々曇,8,1
2018/7/14,27.5,8,1,30.6,8,1,24.9,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴,8,1
2018/7/15,28.6,8,1,32.3,8,1,25.3,8,1,0,1,8,1,0,1,8,1,0,1,8,1,快晴,8,1,晴時々曇,8,1
2018/7/16,29.9,8,1,34.5,8,1,25.5,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴後薄曇,8,1,薄曇,8,1
2018/7/17,29.7,8,1,33.6,8,1,26.4,8,1,0,1,8,1,0,1,8,1,0,1,8,1,薄曇一時晴,8,1,薄曇後時々晴,8,1
2018/7/18,29.4,8,1,33.0,8,1,26.4,8,1,0,1,8,1,0,1,8,1,0,1,8,1,快晴,8,1,快晴,8,1
2018/7/19,28.8,8,1,32.3,8,1,25.5,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,薄曇後晴,8,1
2018/7/20,30.0,8,1,33.5,8,1,25.9,8,1,0,1,8,1,0,1,8,1,0,1,8,1,快晴,8,1,晴後一時薄曇,8,1
2018/7/21,30.6,8,1,33.9,8,1,27.3,8,1,0,1,8,1,0,1,8,1,0,1,8,1,薄曇後晴,8,1,晴一時曇,8,1
2018/7/22,30.6,8,1,34.3,8,1,27.2,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴後薄曇,8,1,晴時々曇,8,1
2018/7/23,30.5,8,1,34.4,8,1,27.7,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴時々曇,8,1
2018/7/24,29.3,8,1,32.2,8,1,27.3,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴後時々薄曇,8,1,薄曇後晴,8,1
2018/7/25,29.0,8,1,33.2,8,1,25.5,8,1,0,1,8,1,0,1,8,1,0,1,8,1,薄曇,8,1,薄曇,8,1
2018/7/26,29.9,8,1,34.3,8,1,26.5,8,1,0,1,8,1,0,1,8,1,0,1,8,1,薄曇,8,1,薄曇後晴,8,1
2018/7/27,29.0,8,1,32.7,8,1,25.7,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,薄曇,8,1
2018/7/28,28.7,8,1,32.3,8,1,25.0,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,曇,8,1
2018/7/29,31.6,8,1,36.4,8,1,28.1,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴一時薄曇,8,1,晴,8,1
2018/7/30,30.8,8,1,36.5,8,1,26.7,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴後薄曇,8,1,晴,8,1
2018/7/31,29.6,8,1,33.9,8,1,26.2,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴後一時曇,8,1,晴一時曇,8,1
2018/8/1,30.2,8,1,34.1,8,1,26.9,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴,8,1
2018/8/2,29.6,8,1,33.7,8,1,27.1,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴後薄曇,8,1,晴一時曇,8,1
2018/8/3,29.2,8,1,33.3,8,1,26.4,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴,8,1
2018/8/4,29.2,8,1,34.2,8,1,25.2,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴,8,1
2018/8/5,30.1,8,1,34.4,8,1,26.2,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴,8,1
2018/8/6,28.3,8,1,33.1,8,1,24.4,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,曇,8,1
2018/8/7,26.0,8,1,29.2,8,1,23.8,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,曇時々晴,8,1
2018/8/8,26.3,8,1,28.7,8,1,24.2,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇後一時雨,8,1,曇後雨,8,1
2018/8/9,27.3,8,1,31.8,8,1,24.7,8,1,4.0,0,8,1,0,1,8,1,0,1,8,1,曇一時雨,8,1,曇,8,1
2018/8/10,27.6,8,1,31.3,8,1,26.2,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇一時晴,8,1,曇後一時雨,8,1
2018/8/11,27.4,8,1,32.3,8,1,24.7,8,1,1.0,0,8,1,0,1,8,1,0,1,8,1,晴一時曇,8,1,晴,8,1
2018/8/12,28.3,8,1,33.0,8,1,24.9,8,1,0,1,8,1,0,1,8,1,0,1,8,1,曇時々晴,8,1,晴時々曇,8,1
2018/8/13,29.0,8,1,33.5,8,1,26.5,8,1,1.5,0,8,1,0,1,8,1,0,1,8,1,曇一時雨,8,1,晴時々薄曇,8,1
2018/8/14,30.2,8,1,35.0,8,1,26.9,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,薄曇、雷を伴う,8,1,薄曇後晴、雷を伴う,8,1
2018/8/15,30.8,8,1,36.9,8,1,26.3,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴後曇,8,1,曇,8,1
2018/8/16,26.2,8,1,33.0,8,1,21.7,8,1,117.5,0,8,1,0,1,8,1,0,1,8,1,曇後大雨、雷を伴う,8,1,雨後晴,8,1
2018/8/17,22.6,8,1,27.6,8,1,19.5,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴時々薄曇,8,1
2018/8/18,23.3,8,1,28.9,8,1,17.8,8,1,0,1,8,1,0,1,8,1,0,1,8,1,薄曇一時晴,8,1,晴一時薄曇,8,1
2018/8/19,25.5,8,1,30.4,8,1,20.5,8,1,0,1,8,1,0,1,8,1,0,1,8,1,薄曇,8,1,薄曇時々晴,8,1
2018/8/20,26.5,8,1,32.5,8,1,21.3,8,1,0,1,8,1,0,1,8,1,0,1,8,1,薄曇,8,1,晴一時薄曇,8,1
2018/8/21,30.3,8,1,35.7,8,1,24.9,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴一時曇,8,1
2018/8/22,31.1,8,1,36.5,8,1,26.8,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴後薄曇,8,1,薄曇後晴,8,1
2018/8/23,31.8,8,1,36.6,8,1,26.0,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴時々曇,8,1,曇後雨、大風を伴う,8,1
2018/8/24,32.3,8,1,36.6,8,1,25.6,8,1,11.5,0,8,1,0,1,8,1,0,1,8,1,曇一時雨,8,1,晴後一時曇,8,1
2018/8/25,31.0,8,1,35.2,8,1,26.7,8,1,8.0,0,8,1,0,1,8,1,0,1,8,1,曇時々晴,8,1,曇時々雨、雷を伴う,8,1
2018/8/26,29.4,8,1,33.7,8,1,26.8,8,1,0,1,8,1,0,1,8,1,0,1,8,1,薄曇,8,1,晴時々曇,8,1
2018/8/27,28.8,8,1,33.0,8,1,26.6,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇一時晴,8,1,曇後一時雨、雷を伴う,8,1
2018/8/28,26.5,8,1,29.8,8,1,25.2,8,1,11.0,0,8,1,0,1,8,1,0,1,8,1,雨時々曇,8,1,曇時々晴一時雨,8,1
2018/8/29,27.1,8,1,31.2,8,1,24.3,8,1,2.5,0,8,1,0,1,8,1,0,1,8,1,曇一時雨後晴、雷を伴う,8,1,晴一時曇,8,1
2018/8/30,27.3,8,1,32.5,8,1,24.0,8,1,42.0,0,8,1,0,1,8,1,0,1,8,1,曇時々雨一時晴、雷を伴う,8,1,大雨時々曇、雷を伴う,8,1
2018/8/31,25.8,8,1,31.2,8,1,23.5,8,1,54.0,0,8,1,0,1,8,1,0,1,8,1,大雨時々曇、雷を伴う,8,1,大雨時々曇、雷を伴う,8,1
2018/9/1,23.5,8,1,26.6,8,1,21.7,8,1,80.0,0,8,1,0,1,8,1,0,1,8,1,雨後曇,8,1,曇,8,1
2018/9/2,24.5,8,1,29.7,8,1,20.5,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴時々薄曇,8,1,晴後時々曇,8,1
2018/9/3,27.6,8,1,32.4,8,1,23.0,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴一時曇,8,1
2018/9/4,27.0,8,1,34.3,8,1,23.8,8,1,46.5,0,8,1,0,1,8,1,0,1,8,1,曇後雨、大風を伴う,8,1,雨後時々曇、大風を伴う,8,1
2018/9/5,26.8,8,1,32.2,8,1,23.1,8,1,1.5,0,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴時々曇,8,1
2018/9/6,26.8,8,1,31.3,8,1,22.1,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇時々晴,8,1,曇後雨,8,1
2018/9/7,24.8,8,1,28.5,8,1,20.2,8,1,46.0,0,8,1,0,1,8,1,0,1,8,1,曇時々雨,8,1,大雨一時曇,8,1
2018/9/8,21.3,8,1,23.3,8,1,19.5,8,1,68.0,0,8,1,0,1,8,1,0,1,8,1,雨,8,1,大雨,8,1
2018/9/9,20.5,8,1,23.1,8,1,18.8,8,1,59.5,0,8,1,0,1,8,1,0,1,8,1,大雨,8,1,雨,8,1
2018/9/10,19.9,8,1,21.8,8,1,19.0,8,1,29.5,0,8,1,0,1,8,1,0,1,8,1,雨,8,1,雨,8,1
2018/9/11,21.9,8,1,26.3,8,1,18.8,8,1,5.0,0,8,1,0,1,8,1,0,1,8,1,曇一時雨後一時晴,8,1,薄曇一時雨,8,1
2018/9/12,22.8,8,1,27.9,8,1,20.4,8,1,8.0,0,8,1,0,1,8,1,0,1,8,1,曇後時々雨,8,1,曇時々雨,8,1
2018/9/13,23.2,8,1,28.5,8,1,21.3,8,1,3.5,0,8,1,0,1,8,1,0,1,8,1,曇後時々雨,8,1,雨,8,1
2018/9/14,23.3,8,1,27.4,8,1,20.8,8,1,6.5,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,大雨,8,1
2018/9/15,22.2,8,1,24.9,8,1,20.6,8,1,62.5,0,8,1,0,1,8,1,0,1,8,1,雨,8,1,雨後曇,8,1
2018/9/16,24.6,8,1,27.9,8,1,21.9,8,1,2.0,0,8,1,0,1,8,1,0,1,8,1,曇一時雨,8,1,曇一時雨,8,1
2018/9/17,24.2,8,1,27.8,8,1,21.7,8,1,3.5,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,曇時々雨,8,1
2018/9/18,22.6,8,1,27.6,8,1,17.8,8,1,2.5,0,8,1,0,1,8,1,0,1,8,1,晴時々曇,8,1,晴,8,1
2018/9/19,21.3,8,1,27.3,8,1,16.2,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴後曇,8,1
2018/9/20,19.8,8,1,23.9,8,1,18.0,8,1,7.5,0,8,1,0,1,8,1,0,1,8,1,曇後雨,8,1,雨後曇,8,1
2018/9/21,21.9,8,1,25.8,8,1,18.1,8,1,1.0,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,曇時々雨,8,1
2018/9/22,23.8,8,1,26.8,8,1,20.9,8,1,23.0,0,8,1,0,1,8,1,0,1,8,1,晴時々曇一時雨,8,1,晴,8,1
2018/9/23,22.7,8,1,27.7,8,1,18.3,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴後曇,8,1,曇,8,1
2018/9/24,23.1,8,1,25.3,8,1,20.9,8,1,0.5,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,曇時々雨,8,1
2018/9/25,19.5,8,1,22.1,8,1,18.1,8,1,8.0,0,8,1,0,1,8,1,0,1,8,1,曇時々雨,8,1,曇後晴,8,1
2018/9/26,20.1,8,1,24.4,8,1,16.5,8,1,6.0,0,8,1,0,1,8,1,0,1,8,1,曇一時晴,8,1,雨後曇,8,1
2018/9/27,19.0,8,1,22.6,8,1,16.8,8,1,7.5,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,晴一時雨,8,1
2018/9/28,20.2,8,1,25.4,8,1,15.8,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,曇,8,1
2018/9/29,18.6,8,1,19.7,8,1,17.6,8,1,37.0,0,8,1,0,1,8,1,0,1,8,1,雨,8,1,雨,8,1
2018/9/30,19.4,8,1,21.4,8,1,17.4,8,1,14.0,0,8,1,0,1,8,1,0,1,8,1,曇時々雨,8,1,雨後時々曇、大風を伴う,8,1
2018/10/1,20.9,8,1,23.4,8,1,18.1,8,1,24.5,0,8,1,0,1,8,1,0,1,8,1,曇時々雨一時晴,8,1,　晴時々曇,8,1
2018/10/2,19.6,8,1,23.5,8,1,16.7,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇時々晴,8,1,曇後晴,8,1
2018/10/3,19.5,8,1,25.2,8,1,14.0,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴後薄曇,8,1
2018/10/4,19.6,8,1,23.0,8,1,16.0,8,1,0,1,8,1,0,1,8,1,0,1,8,1,曇,8,1,曇,8,1
2018/10/5,22.5,8,1,27.0,8,1,18.4,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,曇時々晴,8,1
2018/10/6,26.8,8,1,32.2,8,1,20.5,8,1,0.5,0,8,1,0,1,8,1,0,1,8,1,薄曇時々晴,8,1,曇時々雨、大風を伴う,8,1
2018/10/7,22.0,8,1,24.1,8,1,18.7,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇後時々晴,8,1,晴時々曇,8,1
2018/10/8,20.7,8,1,25.1,8,1,17.2,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴後一時曇,8,1
2018/10/9,20.4,8,1,24.6,8,1,17.1,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴後曇,8,1,曇時々晴,8,1
2018/10/10,19.4,8,1,22.9,8,1,17.9,8,1,10.5,0,8,1,0,1,8,1,0,1,8,1,曇後雨,8,1,雨後時々曇,8,1
2018/10/11,17.0,8,1,18.0,8,1,15.5,8,1,20.0,0,8,1,0,1,8,1,0,1,8,1,雨,8,1,雨,8,1
2018/10/12,16.6,8,1,20.5,8,1,14.1,8,1,4.0,0,8,1,0,1,8,1,0,1,8,1,曇一時雨,8,1,曇後一時晴,8,1
2018/10/13,17.1,8,1,21.8,8,1,13.1,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,曇後時々晴,8,1
2018/10/14,17.8,8,1,22.3,8,1,13.7,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴後一時薄曇,8,1,薄曇時々晴,8,1
2018/10/15,17.9,8,1,23.0,8,1,14.1,8,1,0,1,8,1,0,1,8,1,0,1,8,1,曇後晴,8,1,晴後曇,8,1
2018/10/16,18.1,8,1,22.6,8,1,14.7,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,薄曇一時晴,8,1,曇,8,1
2018/10/17,17.1,8,1,21.8,8,1,14.0,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴時々曇一時雨,8,1,晴,8,1
2018/10/18,16.9,8,1,21.3,8,1,12.7,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴後時々曇,8,1,晴時々曇後一時雨、雷を伴う,8,1
2018/10/19,16.6,8,1,22.8,8,1,13.1,8,1,19.5,0,8,1,0,1,8,1,0,1,8,1,晴時々曇一時雨、雷・あられを伴う,8,1,曇,8,1
2018/10/20,15.4,8,1,18.8,8,1,11.7,8,1,0,1,8,1,0,1,8,1,0,1,8,1,曇後一時晴,8,1,晴,8,1
2018/10/21,15.2,8,1,20.8,8,1,10.4,8,1,0,1,8,1,0,1,8,1,0,1,8,1,快晴,8,1,快晴,8,1
2018/10/22,15.9,8,1,22.0,8,1,9.6,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴後薄曇,8,1,薄曇一時晴,8,1
2018/10/23,17.8,8,1,24.3,8,1,12.6,8,1,2.5,0,8,1,0,1,8,1,0,1,8,1,曇一時晴,8,1,雨,8,1
2018/10/24,17.4,8,1,22.1,8,1,14.2,8,1,19.5,0,8,1,0,1,8,1,0,1,8,1,曇時々晴,8,1,晴時々曇,8,1
2018/10/25,15.4,8,1,20.6,8,1,11.7,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴,8,1
2018/10/26,17.5,8,1,24.8,8,1,10.3,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴後曇,8,1,曇後時々雨,8,1
2018/10/27,17.5,8,1,23.4,8,1,13.0,8,1,9.0,0,8,1,0,1,8,1,0,1,8,1,雨後曇,8,1,雨時々曇,8,1
2018/10/28,14.0,8,1,16.4,8,1,10.6,8,1,5.5,0,8,1,0,1,8,1,0,1,8,1,雨時々曇後一時晴,8,1,晴後曇時々雨,8,1
